0,1,2,3,4,5
Thu Jul 30 19:21:17 +0000 2020,"RT @RoshedoWilliams: Table Top Aquariums available. 
Perfect for office or home ☺️. 
Complete set up done by me. 
Email: roshedowilliams@gm…",5,"[{""perfect"":3},{""top"":2}]",,[]
Thu Jul 30 19:21:17 +0000 2020,"RT @TheRickWilson: Get your absentee ballot. 

Do it today. 

Vote the moment you can.

This has to be an electoral college wipeout, and it…",-1,"[{""absentee"":-1}]",,"[""absentee""]"
Thu Jul 30 19:21:17 +0000 2020,"RT @KharloKong: Liberals: Trump can't refuse to leave the presidency if he loses because it's unconstitutional!

Liberals when Trump refuse…",1,"[{""leave"":-1},{""refuse"":2}]",,"[""leave""]"
Thu Jul 30 19:21:16 +0000 2020,RT @dhere: I would simply vote the shark out of office in the next election,0,[],,[]
Thu Jul 30 19:21:16 +0000 2020,"RT @NathanHRubin: If Donald Trump thinks we can move the election back, what’s stopping us from moving the election up? 

I’d gladly vote h…",-1,"[{""stopping"":-1}]",,"[""stopping""]"
Thu Jul 30 19:21:16 +0000 2020,@craigmelvin Except Obama could have just spoke about Mr Lewis and left out his preaching about the state of politi… https://t.co/Dd63lmHoSs,0,[],,[]
Thu Jul 30 19:21:16 +0000 2020,@RosieBarton If he—or someone in his office—had been familiar with his ethical obligations he would have informed himself on these matters.,3,"[{""matters"":1},{""ethical"":2}]",,[]
Thu Jul 30 19:21:15 +0000 2020,RT @LisaMarieBoothe: The fact that Obama would use a funeral for political purposes underscores why his 8 years in office were so divisive.,-1,"[{""funeral"":-1}]",,"[""funeral""]"
Thu Jul 30 19:21:15 +0000 2020,RT @shayxonline: me 0.4 seconds after i leave the office for my lunch hour https://t.co/bGTLtdEk1e,-1,"[{""leave"":-1}]",,"[""leave""]"
Thu Jul 30 19:21:15 +0000 2020,RT @LukhanyoV: We must begin a process to urgently retire old people from Public Office.,0,[],,[]
Thu Jul 30 19:21:15 +0000 2020,"RT @CouncilmanCrear: Weather you agree with the agenda item or not, is this leagal to abruptly stop a public meeting and not open a publish…",0,"[{""stop"":-1},{""agree"":1}]",,"[""stop""]"
Thu Jul 30 19:21:15 +0000 2020,RT @clairecmc: Any Republican who fails to denounce “delay the election” should be run out of office. Immediately.,-4,"[{""denounce"":-2},{""fails"":-2}]",,"[""denounce"",""fails""]"
Thu Jul 30 19:21:15 +0000 2020,"RT @TheRickWilson: Get your absentee ballot. 

Do it today. 

Vote the moment you can.

This has to be an electoral college wipeout, and it…",-1,"[{""absentee"":-1}]",,"[""absentee""]"
Thu Jul 30 19:21:14 +0000 2020,RT @clairecmc: Any Republican who fails to denounce “delay the election” should be run out of office. Immediately.,-4,"[{""denounce"":-2},{""fails"":-2}]",,"[""denounce"",""fails""]"
Thu Jul 30 19:21:14 +0000 2020,"@realDonaldTrump Scared and resorting to (more) lying, eh? SAD. Nothing will keep me from the polls to vote you out… https://t.co/39VDuuZ16g",-4,"[{""sad"":-2},{""scared"":-2}]",,"[""sad"",""scared""]"
Thu Jul 30 19:21:14 +0000 2020,"RT @hvgoenka: As I entered business, one of the first people I met was Mr J.R.D. Tata at his elegant understated office. I took back with m…",2,"[{""elegant"":2}]",,[]
Thu Jul 30 19:21:14 +0000 2020,RT @LFC: Not a bad week at the office for the Reds 😄🏆 https://t.co/HaFXKuHu7W,-3,"[{""bad"":-3}]",,"[""bad""]"
Thu Jul 30 19:21:14 +0000 2020,RT @wildscotsmum: @scotgov @transcotland @NicolaSturgeon Are all the mps back in office or still working from home? I don’t see how it’s sa…,0,[],,[]
Thu Jul 30 19:21:14 +0000 2020,"""In an Upside-Down Summer,' Jaws,' 'E.T.' Are Hits Again"" by The Associated Press via NYT https://t.co/Xufayo2EXu",0,[],,[]
Thu Jul 30 19:21:13 +0000 2020,"RT @courierjournal: Kentucky attorney general: Breonna Taylor autopsy, police radio files shouldn't be released yet https://t.co/j21cFK2Chz",0,[],,[]
Thu Jul 30 19:21:13 +0000 2020,RT @LFC: Not a bad week at the office for the Reds 😄🏆 https://t.co/HaFXKuHu7W,-3,"[{""bad"":-3}]",,"[""bad""]"
Thu Jul 30 19:21:13 +0000 2020,RT @funder: No one should ever forget that Trump is saying all this nonsense while we are in the middle of a pandemic. If you’re a Republic…,-4,"[{""nonsense"":-2},{""forget"":-1},{""no"":-1}]",,"[""nonsense"",""forget"",""no""]"
Thu Jul 30 19:21:13 +0000 2020,"Please stop with the theatrics.

This isn’t going to happen.

The USPS has been getting steadily defunded for a ver… https://t.co/SFMszvlNWG",0,"[{""stop"":-1},{""please"":1}]",,"[""stop""]"
Thu Jul 30 19:21:13 +0000 2020,"RT @UberFacts: Adolf Hitler enjoyed being pooped on during sex, according to a report from the US Office of Strategic Services (the predece…",2,"[{""enjoyed"":2}]",,[]
Thu Jul 30 19:21:12 +0000 2020,@IndyMeaghan I definitely saw this coming🙄. I’m ready to vote him out of office 🤦🏼‍♀️,0,[],,[]
Thu Jul 30 19:21:12 +0000 2020,our office administrator came in and I was like “OKAY HAIR” and my coworker said “wow that was loud” ... yt woman I will slap you,2,"[{""like"":2}]",,[]
Thu Jul 30 19:21:12 +0000 2020,RT @LisaMarieBoothe: The fact that Obama would use a funeral for political purposes underscores why his 8 years in office were so divisive.,-1,"[{""funeral"":-1}]",,"[""funeral""]"
Thu Jul 30 19:21:12 +0000 2020,"RT @howeasyweforget: @realDonaldTrump @Varneyco Can you say Hatch Act? Pillows, beans, pizza 
(in addition to soliciting foreign help to ch…",2,"[{""help"":2}]",,[]
Thu Jul 30 19:21:12 +0000 2020,RT @CREWcrew: We’re keeping a close eye on USPS: Some of Louis DeJoy’s new policies include slashing USPS post office hours and closing som…,-2,"[{""slashing"":-2}]",,"[""slashing""]"
Thu Jul 30 19:21:12 +0000 2020,"RT @sailorrooscout: The USPS is a public service, NOT a business. This is being done on purpose solely to benefit those who do not want to…",1,"[{""want"":-1},{""benefit"":2}]",,"[""want""]"
Thu Jul 30 19:21:12 +0000 2020,I'm so tired of out of office replies. LOL. But the whole summer in rice and let's just come back in the fall why don't we.,1,"[{""lol"":3},{""tired"":-2}]",,"[""tired""]"
Thu Jul 30 19:21:12 +0000 2020,RT @CREWcrew: We’re keeping a close eye on USPS: Some of Louis DeJoy’s new policies include slashing USPS post office hours and closing som…,-2,"[{""slashing"":-2}]",,"[""slashing""]"
Thu Jul 30 19:21:11 +0000 2020,RT @dhere: I would simply vote the shark out of office in the next election,0,[],,[]
Thu Jul 30 19:21:11 +0000 2020,"RT @DylanJMSimpson: We are organizing to vote you, and republicans who supported your dangerous policies out of office in 96 days whether y…",0,"[{""dangerous"":-2},{""supported"":2}]",,"[""dangerous""]"
Thu Jul 30 19:21:11 +0000 2020,"RT @MoviesPackage: The actor who introduced 100crs gross to South industries that to with his 2nd film💥💥

Mr box office 💪🙏
#11YearsForIHMag…",-2,"[{""gross"":-2}]",,"[""gross""]"
Thu Jul 30 19:21:11 +0000 2020,"@StateDept @SecPompeo @jaarreaza 
It seems that @SecPompeo is somewhat disconnected from reality, not realizing tha… https://t.co/0iG18ZvLpB",0,[],,[]
Thu Jul 30 19:21:11 +0000 2020,"RT @TheRickWilson: Get your absentee ballot. 

Do it today. 

Vote the moment you can.

This has to be an electoral college wipeout, and it…",-1,"[{""absentee"":-1}]",,"[""absentee""]"
Thu Jul 30 19:21:11 +0000 2020,"RT @HKrassenstein: @realDonaldTrump @Varneyco This is a violation of 5 CFR § 2635.702 - Use of public office for private gain.

Of course R…",0,"[{""gain"":2},{""violation"":-2}]",,"[""violation""]"
Thu Jul 30 19:21:11 +0000 2020,RT @ElieNYC: I just can't believe sometimes that a majority of white people thought that Barack Obama should be succeeded by the nasty ass…,0,"[{""nasty"":-3},{""succeeded"":3}]",,"[""nasty""]"
Thu Jul 30 19:21:11 +0000 2020,"RT @UberFacts: Adolf Hitler enjoyed being pooped on during sex, according to a report from the US Office of Strategic Services (the predece…",2,"[{""enjoyed"":2}]",,[]
Thu Jul 30 19:21:11 +0000 2020,RT @clairecmc: Any Republican who fails to denounce “delay the election” should be run out of office. Immediately.,-4,"[{""denounce"":-2},{""fails"":-2}]",,"[""denounce"",""fails""]"
Thu Jul 30 19:21:11 +0000 2020,"RT @murray_nyc: @realDonaldTrump TRUMP CANNOT DELAY the ELECTION

A president doesn’t have the power to delay an entire election. This is a…",-2,"[{""delay"":-1},{""delay"":-1}]",,"[""delay"",""delay""]"
Thu Jul 30 19:21:11 +0000 2020,"RT @PredsNHL: Set your out of office emails, you've got hockey to watch. 

⏰ 3 p.m. CT
📺 @PredsOnFSTN
📻 @1025TheGame

#NSHvsDAL | #ForSmash…",6,"[{""📻"":2},{""📺"":2},{""⏰"":2}]",,[]
Thu Jul 30 19:21:10 +0000 2020,Good thing I’m working from my office 4 days a week lol,6,"[{""lol"":3},{""good"":3}]",,[]
Thu Jul 30 19:21:10 +0000 2020,Looking forward to the day where I can vote this dude out of office. Also #SupportTheUSPS,0,[],,[]
Thu Jul 30 19:21:10 +0000 2020,"@seanhannity When Democrats voted these trolls into office, maybe they didn’t bother to check and see if they even have a working brain. lol",1,"[{""lol"":3},{""bother"":-2}]",,"[""bother""]"
Thu Jul 30 19:21:09 +0000 2020,"RT @HKrassenstein: @realDonaldTrump @Varneyco This is a violation of 5 CFR § 2635.702 - Use of public office for private gain.

Of course R…",0,"[{""gain"":2},{""violation"":-2}]",,"[""violation""]"
Thu Jul 30 19:21:09 +0000 2020,"RT @ZahidGishkori: New Turn: Sarina Isa wrote 2 letters to FBR for copies of her tax declarations, that she d'not hav as Hassan Naqvi (tax…",0,[],,[]
Thu Jul 30 19:21:08 +0000 2020,"RT @jadedcreative: Just keep retweeting until Trump is out of office. 💙🙌🏼

 https://t.co/Ufws13nt9T",0,[],,[]
Thu Jul 30 19:21:08 +0000 2020,"RT @BDSixsmith: Me, one week after losing my company's top investor and accidentally burning down an office building: My performance in the…",-3,"[{""accidentally"":-2},{""top"":2},{""losing"":-3}]",,"[""accidentally"",""losing""]"
Thu Jul 30 19:21:08 +0000 2020,RT @LisaMarieBoothe: The fact that Obama would use a funeral for political purposes underscores why his 8 years in office were so divisive.,-1,"[{""funeral"":-1}]",,"[""funeral""]"
Thu Jul 30 19:21:08 +0000 2020,If you quick scope in modern warfare please hand your laptop into your local police office! Fucking Nonces,-5,"[{""fucking"":-4},{""please"":1},{""warfare"":-2}]",,"[""fucking"",""warfare""]"
Thu Jul 30 19:21:08 +0000 2020,RT @LisaMarieBoothe: The fact that Obama would use a funeral for political purposes underscores why his 8 years in office were so divisive.,-1,"[{""funeral"":-1}]",,"[""funeral""]"
Thu Jul 30 19:21:08 +0000 2020,"@RepBalderson @HouseAgGOP Ah thanks, Troy! 

What a treat to get a peek into my new office. https://t.co/kiHR2EvBh6",2,"[{""thanks"":2}]",,[]
Thu Jul 30 19:21:08 +0000 2020,"RT @CarmelaStarr7: @charliekirk11 Seems like a good time to remind everybody that you are a liar, particularly when it comes to Blacks.

Al…",2,"[{""liar"":-3},{""good"":3},{""like"":2}]",,"[""liar""]"
Thu Jul 30 19:21:08 +0000 2020,"⠀ ⠀ ⠀  🤠
　   👨🏿‍💼👨🏿‍💼👨🏿‍💼
    👨🏿‍💼   👨🏿‍💼　👨🏿‍💼
   👇   👨🏿‍💼👨🏿‍💼 👇
  　  👨🏿‍💼　👨🏿‍💼
　   👨🏿‍💼　 👨🏿‍💼
　   👢     👢
howdy. i… https://t.co/b5NfQsXWLC",10,"[{""👢"":4},{""👢"":4},{""👇"":1},{""👇"":1}]",,[]
Thu Jul 30 19:21:08 +0000 2020,"RT @Chicago1Ray: 💥SOROS MUST BE STOPPED💥

He's calling on (FB) execs to resign for their comments Mas made on (Regs)

Soros through his Jus…",-1,"[{""resign"":-1}]",,"[""resign""]"
Thu Jul 30 19:21:08 +0000 2020,"RT @ScottPresler: I made it to Jacksonville! 

The Republican Party has an awesome office at 1561 Atlantic Blvd. in Neptune Beach, FL. http…",4,"[{""awesome"":4}]",,[]
Thu Jul 30 19:21:08 +0000 2020,"RT @BrugesGroup: Several boats carrying illegal migrants have arrived in the UK already today - and it’s not even 11:00. 

Sadly, the Home…",-5,"[{""sadly"":-2},{""illegal"":-3}]",,"[""sadly"",""illegal""]"
Thu Jul 30 19:21:08 +0000 2020,RT @LisaMarieBoothe: The fact that Obama would use a funeral for political purposes underscores why his 8 years in office were so divisive.,-1,"[{""funeral"":-1}]",,"[""funeral""]"
Thu Jul 30 19:21:08 +0000 2020,RT @LisaMarieBoothe: The fact that Obama would use a funeral for political purposes underscores why his 8 years in office were so divisive.,-1,"[{""funeral"":-1}]",,"[""funeral""]"
Thu Jul 30 19:21:07 +0000 2020,what is happening at the post office lol https://t.co/5xl4qKAkGo,3,"[{""lol"":3}]",,[]
