0,1,2,3,4,5
Fri Jul 31 00:29:50 +0000 2020,RT @stltoday: Updated: St. Louis County Prosecutor Wesley Bell on Thursday announced charges will not be filed after his office reopened th…,-2,"[{""charges"":-2}]",,"[""charges""]"
Fri Jul 31 00:29:50 +0000 2020,My old office manager texts me from time to time like we’re besties...,2,"[{""like"":2}]",,[]
Fri Jul 31 00:29:49 +0000 2020,@ElieNYC @shaunking Why try him on impeachment? That is for high crimes. He isn't able to mentally discharge his po… https://t.co/jO5erc7yc5,-6,"[{""crimes"":-3},{""impeachment"":-3}]",,"[""crimes"",""impeachment""]"
Fri Jul 31 00:29:49 +0000 2020,RT @clairecmc: Any Republican who fails to denounce “delay the election” should be run out of office. Immediately.,-4,"[{""denounce"":-2},{""fails"":-2}]",,"[""denounce"",""fails""]"
Fri Jul 31 00:29:49 +0000 2020,RT @funder: No one should ever forget that Trump is saying all this nonsense while we are in the middle of a pandemic. If you’re a Republic…,-4,"[{""nonsense"":-2},{""forget"":-1},{""no"":-1}]",,"[""nonsense"",""forget"",""no""]"
Fri Jul 31 00:29:48 +0000 2020,"RT @mastan_fan: #11YearsForIHMagadheera
@AlwaysRamCharan 
Box office King....🔥🔥 https://t.co/F6mlzEo82K",3,"[{""fan"":3}]",,[]
Fri Jul 31 00:29:48 +0000 2020,"RT @TheRickWilson: Get your absentee ballot. 

Do it today. 

Vote the moment you can.

This has to be an electoral college wipeout, and it…",-1,"[{""absentee"":-1}]",,"[""absentee""]"
Fri Jul 31 00:29:48 +0000 2020,Courage is your answer Cadet Bone Spurs Dodge the draft five times and you come up with courage..  He has made more… https://t.co/1hnZsWxbj1,4,"[{""courage"":2},{""courage"":2}]",,[]
Fri Jul 31 00:29:47 +0000 2020,"Fingerprint Door Lock, Smart Keyless Card Password Wireless APP Sphere Security System for Home Office… https://t.co/CIY5MHyeCD",1,"[{""smart"":1}]",,[]
Fri Jul 31 00:29:47 +0000 2020,I’m the youngest in the office and my coworkers offer a lot of advice including recipes 😂,1,"[{""😂"":1}]",,[]
Fri Jul 31 00:29:47 +0000 2020,RT @clairecmc: Any Republican who fails to denounce “delay the election” should be run out of office. Immediately.,-4,"[{""denounce"":-2},{""fails"":-2}]",,"[""denounce"",""fails""]"
Fri Jul 31 00:29:47 +0000 2020,RT @dhere: I would simply vote the shark out of office in the next election,0,[],,[]
Fri Jul 31 00:29:47 +0000 2020,-so he tried his best to keep Haru far away from any case that included “shooting” or gun but men are just bad at c… https://t.co/OAWH6I4d6m,-1,"[{""bad"":-3},{""gun"":-1},{""best"":3}]",,"[""bad"",""gun""]"
Fri Jul 31 00:29:47 +0000 2020,"RT @ScottPresler: I’d like to give a special shout out to these 2 wonderful volunteers who are registering voters 

next to a tax collector…",6,"[{""wonderful"":4},{""like"":2}]",,[]
Fri Jul 31 00:29:46 +0000 2020,RT @LisaMarieBoothe: The fact that Obama would use a funeral for political purposes underscores why his 8 years in office were so divisive.,-1,"[{""funeral"":-1}]",,"[""funeral""]"
Fri Jul 31 00:29:46 +0000 2020,"In this confinement do you work longer than when you were in the office? If so, you are not the only one... and it'… https://t.co/S1S37Wmlsr",0,[],,[]
Fri Jul 31 00:29:46 +0000 2020,RT @CREWcrew: We’re keeping a close eye on USPS: Some of Louis DeJoy’s new policies include slashing USPS post office hours and closing som…,-2,"[{""slashing"":-2}]",,"[""slashing""]"
Fri Jul 31 00:29:45 +0000 2020,RT @SlimiHendrix: if trump didn’t want to leave office once the results came in i would simply get like four friends and hit him with a bun…,2,"[{""like"":2},{""leave"":-1},{""want"":1}]",,"[""leave""]"
Fri Jul 31 00:29:45 +0000 2020,@Karma_Rx @DosTetas Conversation in the oval office ... Yo Mr Pres. You've been nailing it. Winning at all levels.… https://t.co/iutGL9o6aM,4,"[{""winning"":4}]",,[]
Fri Jul 31 00:29:44 +0000 2020,"@ultraviolet_boy you should go to a doctors office or clinic. I think if you truly feel like you have symptoms, go… https://t.co/aJj6pahzKf",2,"[{""like"":2}]",,[]
Fri Jul 31 00:29:44 +0000 2020,RT @BrendanNyhan: Co-founder of the Federalist Society says Trump should be impeached and removed from office.,0,[],,[]
Fri Jul 31 00:29:44 +0000 2020,RT @LisaMarieBoothe: The fact that Obama would use a funeral for political purposes underscores why his 8 years in office were so divisive.,-1,"[{""funeral"":-1}]",,"[""funeral""]"
Fri Jul 31 00:29:44 +0000 2020,RT @chrislhayes: Pretty clear Trump is actively seeking to destroy the post office so as to sabotage free and fair elections in the midst o…,0,"[{""fair"":2},{""free"":1},{""sabotage"":-2},{""destroy"":-3},{""clear"":1},{""pretty"":1}]",,"[""sabotage"",""destroy""]"
Fri Jul 31 00:29:44 +0000 2020,Protesting should be illegal. It's a pointless waste of time and tax payer money. Write and Call your Congress Rep… https://t.co/5UJ16KC0aE,-8,"[{""waste"":-1},{""pointless"":-2},{""illegal"":-3},{""protesting"":-2}]",,"[""waste"",""pointless"",""illegal"",""protesting""]"
Fri Jul 31 00:29:43 +0000 2020,"RT @peguidotti: Argentina’s Congress passes a crony-unionized law that makes it very costly for firms to allow home-office, hurting employm…",-3,"[{""hurting"":-2},{""allow"":1},{""costly"":-2}]",,"[""hurting"",""costly""]"
Fri Jul 31 00:29:43 +0000 2020,RT @MikkoAlanne: Federalist Society co-founder Steven G. Calabresi: Trump's tweet lying about mail-in voting and calling for postponement o…,0,[],,[]
Fri Jul 31 00:29:43 +0000 2020,"RT @RahimanShaik15: #11YearsForIHMagadheera 
#AlwaysRamcharan
King of Box office Ramcharan💪💪 https://t.co/Ne1T65nCbh",0,[],,[]
Fri Jul 31 00:29:43 +0000 2020,"RT @Gurgling_MrD: An Office 365 phishing campaign abused Google Ads to bypass secure email gateways (SEGs), redirecting employees of target…",2,"[{""secure"":2}]",,[]
Fri Jul 31 00:29:43 +0000 2020,"RT @SenWarren: Trump has no respect for the law, and his tweets suggest he might not peacefully leave office if voted out. The Cabinet must…",-2,"[{""leave"":-1},{""peacefully"":-2},{""respect"":2},{""no"":-1}]",,"[""leave"",""peacefully"",""no""]"
Fri Jul 31 00:29:43 +0000 2020,"RT @Liberal_Lady5: @realDonaldTrump You're giving the wrong people credit when, EVERYONE knows, with the exception of the #Cult45 , how you…",-2,"[{""wrong"":-2}]",,"[""wrong""]"
Fri Jul 31 00:29:42 +0000 2020,@realDonaldTrump What do we do with Trump when he's out of office?,0,[],,[]
Fri Jul 31 00:29:42 +0000 2020,"RT @AhmedBaba_: The fact Steven Calabresi, a co-founder of the Federalist Society, is calling for Trump to be impeached and removed from of…",0,[],,[]
Fri Jul 31 00:29:42 +0000 2020,"RT @ScottPresler: I’d like to give a special shout out to these 2 wonderful volunteers who are registering voters 

next to a tax collector…",6,"[{""wonderful"":4},{""like"":2}]",,[]
Fri Jul 31 00:29:42 +0000 2020,"How to undermine an election;
Say mail in ballots are rigged.
Election result-Don’t Trust it
Millions of illegals w… https://t.co/C7TNeaZHix",-2,"[{""trust"":1},{""rigged"":-1},{""undermine"":-2}]",,"[""rigged"",""undermine""]"
Fri Jul 31 00:29:42 +0000 2020,"RT @KittenWritten: After watching these commercials for each of opposing gubernatorial candidates, I’m convinced we should abolish the offi…",1,"[{""convinced"":1}]",,[]
Fri Jul 31 00:29:42 +0000 2020,RT @clairecmc: Any Republican who fails to denounce “delay the election” should be run out of office. Immediately.,-4,"[{""denounce"":-2},{""fails"":-2}]",,"[""denounce"",""fails""]"
Fri Jul 31 00:29:42 +0000 2020,this boy asked for reviews on Lakeview every review was bad besides ppl who are friends with management or work in… https://t.co/fVjr6AKNHM,-3,"[{""bad"":-3}]",,"[""bad""]"
Fri Jul 31 00:29:42 +0000 2020,"RT @RahimanShaik15: #11YearsForIHMagadheera 
#AlwaysRamcharan
King of Box office Ramcharan💪💪 https://t.co/Ne1T65nCbh",0,[],,[]
Fri Jul 31 00:29:42 +0000 2020,"RT @ScottPresler: I made it to Jacksonville! 

The Republican Party has an awesome office at 1561 Atlantic Blvd. in Neptune Beach, FL. http…",4,"[{""awesome"":4}]",,[]
Fri Jul 31 00:29:42 +0000 2020,RT @karazrell: sgs6 but it’s filmed like a the office style sitcom where we get to see all the catco employees react to the latest kara/len…,2,"[{""like"":2}]",,[]
Fri Jul 31 00:29:42 +0000 2020,@IngrahamAngle @QAnon_Report He shouldn't. All that matters is getting the nightmare out of the Oval Office.,1,"[{""matters"":1}]",,[]
Fri Jul 31 00:29:41 +0000 2020,RT @CREWcrew: We’re keeping a close eye on USPS: Some of Louis DeJoy’s new policies include slashing USPS post office hours and closing som…,-2,"[{""slashing"":-2}]",,"[""slashing""]"
Fri Jul 31 00:29:41 +0000 2020,"RT @MsActiviss: @mmpadellan Great alternative:
Counties offer #AbsenteeBallot drop off office locations and boxes.

*Bypass Trumps attempt…",2,"[{""drop"":-1},{""great"":3}]",,"[""drop""]"
Fri Jul 31 00:29:41 +0000 2020,"RT @naima: The office of the presidency is inherently flawed. You have to undo sh*t from the previous admin, try to work on the promises of…",-2,"[{""promises"":1},{""flawed"":-3}]",,"[""flawed""]"
Fri Jul 31 00:29:41 +0000 2020,"RT @RWPUSA: Delay the election?
This is how dictatorships start.
@realDonaldTrump needs to be removed from office immediately.  Amendment 2…",-1,"[{""delay"":-1}]",,"[""delay""]"
Fri Jul 31 00:29:41 +0000 2020,"RT @RetireGunny0369: @CNN I will take a knee to bring attention to Police brutality
A police office kneeled 9 min and killed Mr. Floyd
I ho…",-3,"[{""killed"":-3}]",,"[""killed""]"
Fri Jul 31 00:29:41 +0000 2020,"RT @ProjectLincoln: Republicans in office, if you can’t stand up to this president now, why are you even in office?",0,[],,[]
Fri Jul 31 00:29:41 +0000 2020,RT @acoyne: I think it’s relevant to know which members of the Prime Minister’s office were talking with WE about the contract before it wa…,0,[],,[]
Fri Jul 31 00:29:41 +0000 2020,RT @j8thegr8: @artISbreathing @CheriJacobus @RepSwalwell requested my mail in ballot 7/19. I'm voting ASAP &amp; dropping it off in person. i k…,0,[],,[]
Fri Jul 31 00:29:40 +0000 2020,RT @jkarsh: Republicans are actively destroying the post office. https://t.co/YaiEOz5ZxB,-3,"[{""destroying"":-3}]",,"[""destroying""]"
Fri Jul 31 00:29:40 +0000 2020,"RT @SenWarren: Trump has no respect for the law, and his tweets suggest he might not peacefully leave office if voted out. The Cabinet must…",-2,"[{""leave"":-1},{""peacefully"":-2},{""respect"":2},{""no"":-1}]",,"[""leave"",""peacefully"",""no""]"
Fri Jul 31 00:29:40 +0000 2020,RT @CREWcrew: We’re keeping a close eye on USPS: Some of Louis DeJoy’s new policies include slashing USPS post office hours and closing som…,-2,"[{""slashing"":-2}]",,"[""slashing""]"
Fri Jul 31 00:29:40 +0000 2020,RT @mastrochr: @CNN This is how dictators gain a position of power and enforce tyranny- they simply refuse to leave office. @realDonaldTrum…,-1,"[{""leave"":-1},{""refuse"":-2},{""gain"":2}]",,"[""leave"",""refuse""]"
Fri Jul 31 00:29:39 +0000 2020,"RT @ScottPresler: I made it to Jacksonville! 

The Republican Party has an awesome office at 1561 Atlantic Blvd. in Neptune Beach, FL. http…",4,"[{""awesome"":4}]",,[]
Fri Jul 31 00:29:39 +0000 2020,"RT @TonyLamarDavis: @Whateva691 Listen up.
Once you get the Absent Voter Ballot, fill it out and take it to your Clerk's Office IN PERSON b…",0,[],,[]
Fri Jul 31 00:29:39 +0000 2020,"RT @RiyazMansoor: HEOC presser just showed the contact types.
&gt; Workplace related 27%
&gt; Office 31%
Slacking off without masks and distancin…",0,[],,[]
Fri Jul 31 00:29:39 +0000 2020,"RT @naima: So, I have a question that’s going to invite criticism but it’s a genuine criticism:
Folks who say Obama was ineffetive, a terri…",-3,"[{""criticism"":-2},{""criticism"":-2},{""invite"":1}]",,"[""criticism"",""criticism""]"
Fri Jul 31 00:29:38 +0000 2020,"If @JohnCornyn does not repudiate and condemn Trump's threats to the election and American democracy, he has disqua… https://t.co/iIcBwQiCHI",-4,"[{""threats"":-2},{""condemn"":-2}]",,"[""threats"",""condemn""]"
Fri Jul 31 00:29:38 +0000 2020,RT @AlexGelhar: Watching Obama speak at John Lewis' funeral and the contrast with what we have in office today is just ... incomprehensible.,-3,"[{""incomprehensible"":-2},{""funeral"":-1}]",,"[""incomprehensible"",""funeral""]"
Fri Jul 31 00:29:38 +0000 2020,@Senatemajldr @SpeakerPelosi demand this moron Gohmert vacate Congress &amp; his office he is spreading disease! https://t.co/5jL26SXZaq,-5,"[{""disease"":-1},{""moron"":-3},{""demand"":-1}]",,"[""disease"",""moron"",""demand""]"
Fri Jul 31 00:29:38 +0000 2020,"RT @summer7570: Rep. Jackie Speier Says Covid Positive Gohmert Still a Risk, He Sleeps in His Office 
The office is infected..get him out!…",-2,"[{""infected"":-2},{""risk"":-2},{""positive"":2}]",,"[""infected"",""risk""]"
Fri Jul 31 00:29:37 +0000 2020,RT @Prettyd82048183: @CitImmCanada What about outland applicants ? Its been 5 months we are waiting to get  AOR 1 from Sydney ( NS)office .…,0,[],,[]
Fri Jul 31 00:29:37 +0000 2020,"RT @tonyschwartz: Of course Trump floated delaying the election. As I've said many times, this man will do anything -- break any law he can…",0,[],,[]
Fri Jul 31 00:29:37 +0000 2020,"RT @chrislhayes: ""this latest tweet is fascistic and is itself grounds for the president’s immediate impeachment again by the House of Repr…",-3,"[{""impeachment"":-3}]",,"[""impeachment""]"
Fri Jul 31 00:29:37 +0000 2020,"RT @TheRickWilson: Get your absentee ballot. 

Do it today. 

Vote the moment you can.

This has to be an electoral college wipeout, and it…",-1,"[{""absentee"":-1}]",,"[""absentee""]"
Fri Jul 31 00:29:36 +0000 2020,...this is a president who has repeatedly joked about staying in office past the end of his second term and has fre… https://t.co/HwTED1dflN,0,[],,[]
Fri Jul 31 00:29:36 +0000 2020,"RT @ScottPresler: I’d like to give a special shout out to these 2 wonderful volunteers who are registering voters 

next to a tax collector…",6,"[{""wonderful"":4},{""like"":2}]",,[]
Fri Jul 31 00:29:35 +0000 2020,RT @dhere: I would simply vote the shark out of office in the next election,0,[],,[]
Fri Jul 31 00:29:35 +0000 2020,"RT @ProjectLincoln: Republicans in office, if you can’t stand up to this president now, why are you even in office?",0,[],,[]
Fri Jul 31 00:29:35 +0000 2020,RT @BrendaH89560916: @yarbro @HendersonPat @GovBillLee @GovBillLee needs to be run out of office. 😡😡😡😡😡,0,[],,[]
Fri Jul 31 00:29:35 +0000 2020,RT @LisaMarieBoothe: The fact that Obama would use a funeral for political purposes underscores why his 8 years in office were so divisive.,-1,"[{""funeral"":-1}]",,"[""funeral""]"
Fri Jul 31 00:29:35 +0000 2020,@atkelli_ @BrendanLLM @Simply_GorJASZ Thank you both! She’s been giving me a run for my money ever since she fell o… https://t.co/pUB12pxdch,2,"[{""thank"":2}]",,[]
Fri Jul 31 00:29:35 +0000 2020,@muhfuggen_Behn They don't even do their job. How long have they been in office without making any changes?? Replace those pinche lazy asses,-1,"[{""lazy"":-1}]",,"[""lazy""]"
