0,1,2,3,4,5
Thu Jul 30 13:02:54 +0000 2020,"RT @akela_lacy: ""’Due to your support of Black Lives Matter and the obvious lack of support or trust with the Douglas County Sheriff's Offi…",4,"[{""trust"":1},{""support"":2},{""lack"":-2},{""matter"":1},{""support"":2}]",,"[""lack""]"
Thu Jul 30 13:02:54 +0000 2020,RT @RcYuvashkthiSkm: E jevithantham brathakesthanu ninnu chusthu  Annaya ❤️.... Don't forget He is our https://t.co/fQbkSP5drl office ka ki…,1,"[{""forget"":1}]",,[]
Thu Jul 30 13:02:53 +0000 2020,"@PLDTHome PLDT, requested for transfer of internet to my new residence last April 5, 2020.' Until now, its not yet… https://t.co/006Md7OPQp",0,[],,[]
Thu Jul 30 13:02:53 +0000 2020,"RT @Ramesh4cherrY: #Magadheera Box Office Records..

*ONE &amp; ONLY Hero to score INDUSTRY HIT with his 2nd movie itself.. @AlwaysRamCharan 🤙…",2,"[{""hero"":2}]",,[]
Thu Jul 30 13:02:53 +0000 2020,RT @LegendRamCharan: A film telugu film #Magadheera which grossed 150cr+ at that time. Break and makes numerous records at the box office.…,0,[],,[]
Thu Jul 30 13:02:53 +0000 2020,RT @LegendRamCharan: A film telugu film #Magadheera which grossed 150cr+ at that time. Break and makes numerous records at the box office.…,0,[],,[]
Thu Jul 30 13:02:53 +0000 2020,"RT @RamCharanEdits: First Industry Hit Movie For #RamCharan &amp; @ssrajamouli

#Magadheera Showed The Real Meaning Of Industry Hit

Only 3 Fil…",0,[],,[]
Thu Jul 30 13:02:53 +0000 2020,"RT @LegendRamCharan: Box office Legend 👌👌👌

#11YearsForIHMagadheera 
@AlwaysRamCharan https://t.co/D7qBPJzHnG",0,[],,[]
Thu Jul 30 13:02:53 +0000 2020,RT @LegendRamCharan: A film telugu film #Magadheera which grossed 150cr+ at that time. Break and makes numerous records at the box office.…,0,[],,[]
Thu Jul 30 13:02:53 +0000 2020,"i love working at the calendar office in Columbus, Ohio and ripping up every day that is not november three, 2020 https://t.co/JWqpC8giJy",3,"[{""love"":3}]",,[]
Thu Jul 30 13:02:53 +0000 2020,"off’s pics of him wearing suits last night had me typing a bunch of nonsense at 1 am lmao

so yeah offgun office! a… https://t.co/k8ZkI0nYFe",3,"[{""yeah"":1},{""lmao"":4},{""nonsense"":-2}]",,"[""nonsense""]"
Thu Jul 30 13:02:52 +0000 2020,RT @PawanismNetwork: #Magadheera was a game changer for Tollywood setting box office records domestically and internationally. This film wa…,0,[],,[]
Thu Jul 30 13:02:52 +0000 2020,RT @siyaaalater: 🔔 ❗️looking for mutuals from more fandoms!! ❗️🔔 RETWEET THIS if you watch/stan anything below to help me find more people…,7,"[{""help"":2},{""🔔"":5}]",,[]
Thu Jul 30 13:02:52 +0000 2020,"@jbarro @joanneintexas I think these tweets need to be reported, and Twitter needs to remove them.

They temporaril… https://t.co/B0YL3QAKIb",0,[],,[]
Thu Jul 30 13:02:52 +0000 2020,RT @PawanismNetwork: #Magadheera was a game changer for Tollywood setting box office records domestically and internationally. This film wa…,0,[],,[]
Thu Jul 30 13:02:52 +0000 2020,"RT @LegendRamCharan: Box office Legend 👌👌👌

#11YearsForIHMagadheera 
@AlwaysRamCharan https://t.co/D7qBPJzHnG",0,[],,[]
Thu Jul 30 13:02:52 +0000 2020,@Kirk513 @realDonaldTrump Why don’t Republicans want people to be able to vote? Republicans have always been for th… https://t.co/c1fuoZBXGy,1,"[{""want"":1}]",,[]
Thu Jul 30 13:02:52 +0000 2020,"Under section 4 of the 25th Amendment, it is your duty @Mike_Pence @VP to have this madman removed from office. Imm… https://t.co/cWSEqtfBqK",0,[],,[]
Thu Jul 30 13:02:52 +0000 2020,"#ldc_मांगे_3600
#ldc_मांगे_3600
A clerk is backbone of a office......Then why he should suffer from such a low grad… https://t.co/Sv5uQYeFR9",-2,"[{""suffer"":-2}]",,"[""suffer""]"
Thu Jul 30 13:02:52 +0000 2020,"RT @AlvinYeungnk: It looks like I have to retire from public office, perhaps for a long time, albeit not voluntarily.

#HKGov just disquali…",2,"[{""like"":2}]",,[]
Thu Jul 30 13:02:52 +0000 2020,"Trump is soooooo right, wait the IRS always gets my quarterly tax payments on time, did so for years.  Yet with tru… https://t.co/QCUAugJhIc",0,[],,[]
Thu Jul 30 13:02:52 +0000 2020,RT @PawanismNetwork: #Magadheera was a game changer for Tollywood setting box office records domestically and internationally. This film wa…,0,[],,[]
Thu Jul 30 13:02:52 +0000 2020,"RT @murray_nyc: @realDonaldTrump TRUMP CANNOT DELAY the ELECTION

A president doesn’t have the power to delay an entire election. This is a…",-2,"[{""delay"":-1},{""delay"":-1}]",,"[""delay"",""delay""]"
Thu Jul 30 13:02:52 +0000 2020,"RT @BrugesGroup: On 24th July, 86 illegal migrants were intercepted in the channel by the Border Force.

They weren't turned back and are n…",-3,"[{""illegal"":-3}]",,"[""illegal""]"
Thu Jul 30 13:02:52 +0000 2020,@KevinHarvick Got that one on display in my home office ! https://t.co/PZoYheC1Ff,0,[],,[]
Thu Jul 30 13:02:52 +0000 2020,"RT @Opeyinjesu: As expected when an unusual happens, pervading disquiet and uneasy calm among officers and rank and file of the Nigerian Co…",-2,"[{""calm"":2},{""uneasy"":-2},{""disquiet"":-2}]",,"[""uneasy"",""disquiet""]"
Thu Jul 30 13:02:51 +0000 2020,"RT @bhanuprakashvi1: He never disappoint his Fans 
Even his average çontent film is enough to create Next level Big Box office numbers 
#Me…",-1,"[{""big"":1},{""disappoint"":-2}]",,"[""disappoint""]"
Thu Jul 30 13:02:51 +0000 2020,IM CRYINNNNNNN i’ll catch corona just to vote your ass out of office i promise https://t.co/wD0ANIGw1n,-3,"[{""promise"":1},{""ass"":-4}]",,"[""ass""]"
Thu Jul 30 13:02:50 +0000 2020,"RT @AlwaysCharan_FC: 6:50PM ki 1Million padipovali
Should Increase the heat Come on 🔥🔥

@AlwaysRamCharan
#11YearsForIHMagadheera",1,"[{""increase"":1}]",,[]
Thu Jul 30 13:02:50 +0000 2020,"RT @LegendRamCharan: Box office Legend 👌👌👌

#11YearsForIHMagadheera 
@AlwaysRamCharan https://t.co/D7qBPJzHnG",0,[],,[]
Thu Jul 30 13:02:50 +0000 2020,"RT @KimDotcom: The most popular answer from tech CEOs avoiding unpleasant questions in Congress today:

“I don’t have the answer to that no…",1,"[{""unpleasant"":-2},{""popular"":3}]",,"[""unpleasant""]"
Thu Jul 30 13:02:50 +0000 2020,"You know what Add? We agree 😂

If you have ever been into our office... Or possibly just the building you have prob… https://t.co/ecuPURVSWv",2,"[{""😂"":1},{""agree"":1}]",,[]
Thu Jul 30 13:02:50 +0000 2020,"RT @BenjySarlin: He can’t delay the election, but it’s also within his power to immediately demand more funding for election administration…",-2,"[{""demand"":-1},{""delay"":-1}]",,"[""demand"",""delay""]"
Thu Jul 30 13:02:50 +0000 2020,RT @Indianbackdrop: The newly elected President of Surinam (9th) Mr Chandrikapersad  took the oath of office in #Sanskrit while holding #Ve…,0,[],,[]
Thu Jul 30 13:02:50 +0000 2020,"The Internet has given people the opportunity to do office tasks from home. 

According to statistics, 15% of inter… https://t.co/3hqXVf7LRd",2,"[{""opportunity"":2}]",,[]
Thu Jul 30 13:02:50 +0000 2020,"RT @LegatOwen: Our expanding Nantwich Office featured in this months @SCheshChamber Business Magazine

#CommercialProperty #Land #BuildingS…",0,[],,[]
Thu Jul 30 13:02:50 +0000 2020,"RT @LegendRamCharan: Box office Legend 👌👌👌

#11YearsForIHMagadheera 
@AlwaysRamCharan https://t.co/D7qBPJzHnG",0,[],,[]
Thu Jul 30 13:02:50 +0000 2020,RT @chrislhayes: Pretty clear Trump is actively seeking to destroy the post office so as to sabotage free and fair elections in the midst o…,0,"[{""fair"":2},{""free"":1},{""sabotage"":-2},{""destroy"":-3},{""clear"":1},{""pretty"":1}]",,"[""sabotage"",""destroy""]"
Thu Jul 30 13:02:50 +0000 2020,RT @kartikeya_1975: @priyankagandhi hands over government bungalow in Lodging Estate.She also provided the full list of private inventory t…,0,[],,[]
Thu Jul 30 13:02:49 +0000 2020,"RT @VABVOX: @realDonaldTrump Of all your many racist tweets, this is among the most breathtakingly blatant. I cannot wait to vote against y…",-3,"[{""racist"":-3}]",,"[""racist""]"
Thu Jul 30 13:02:49 +0000 2020,RT @LegendRamCharan: A film telugu film #Magadheera which grossed 150cr+ at that time. Break and makes numerous records at the box office.…,0,[],,[]
Thu Jul 30 13:02:49 +0000 2020,RT @PawanismNetwork: #Magadheera was a game changer for Tollywood setting box office records domestically and internationally. This film wa…,0,[],,[]
Thu Jul 30 13:02:49 +0000 2020,RT @yvonne_tg: Today’s #HongKong: The HKSAR bans all dine-in services at restaurants in attempt to fight #COVID19 and encourages all employ…,1,"[{""encourages"":2},{""fight"":-1}]",,"[""fight""]"
Thu Jul 30 13:02:49 +0000 2020,"RT @mtholfsen: NEW! Recording audio for PowerPoint Mac presentations gets upgraded 🎙

Available for Office Insiders now, check out the blog…",0,[],,[]
Thu Jul 30 13:02:49 +0000 2020,"RT @murray_nyc: @realDonaldTrump TRUMP CANNOT DELAY the ELECTION

A president doesn’t have the power to delay an entire election. This is a…",-2,"[{""delay"":-1},{""delay"":-1}]",,"[""delay"",""delay""]"
Thu Jul 30 13:02:49 +0000 2020,"RT @BenjySarlin: He can’t delay the election, but it’s also within his power to immediately demand more funding for election administration…",-2,"[{""demand"":-1},{""delay"":-1}]",,"[""demand"",""delay""]"
Thu Jul 30 13:02:49 +0000 2020,RT @PawanismNetwork: #Magadheera was a game changer for Tollywood setting box office records domestically and internationally. This film wa…,0,[],,[]
Thu Jul 30 13:02:49 +0000 2020,RT @LegendRamCharan: A film telugu film #Magadheera which grossed 150cr+ at that time. Break and makes numerous records at the box office.…,0,[],,[]
Thu Jul 30 13:02:49 +0000 2020,RT @JRubinBlogger: Every Republican who voted to acquit Trump for sacrificing natl security to help his re-election is responsible for the…,6,"[{""responsible"":2},{""help"":2},{""acquit"":2}]",,[]
Thu Jul 30 13:02:49 +0000 2020,"RT @BenjySarlin: He can’t delay the election, but it’s also within his power to immediately demand more funding for election administration…",-2,"[{""demand"":-1},{""delay"":-1}]",,"[""demand"",""delay""]"
Thu Jul 30 13:02:49 +0000 2020,"RT @OnlyRamCharan_: #Magadheera Box Office Records..!!!

* ONE &amp; ONLY Hero to score INDUSTRY HIT with his 2nd movie itself.. @AlwaysRamChar…",2,"[{""hero"":2}]",,[]
Thu Jul 30 13:02:49 +0000 2020,RT @ArbazCult: #11YearsForIHMagadheera Acting + Dance + Emotions + Dialogue Delivery + Fight's + Box Office Record's = #Magadheera  movie…,0,[],,[]
Thu Jul 30 13:02:48 +0000 2020,@po407 @Alyssa_Milano It is not a rumor. We drop them at the county's registrar office which is probably the electi… https://t.co/Os5LRAXpfG,-1,"[{""drop"":-1}]",,"[""drop""]"
Thu Jul 30 13:02:48 +0000 2020,"RT @Kamlesh05252239: #Ldc_मांगे_3600
#ldc_मांगे_3600
A clerk is backbone of a office......Then why he should suffer from such a low grade p…",-2,"[{""suffer"":-2}]",,"[""suffer""]"
Thu Jul 30 13:02:48 +0000 2020,"RT @JuddLegum: What CONGRESSMAN Louie Gohmert did after being diagnosed with COVID-19:

1. Went back to his office to tell staff IN PERSON…",0,[],,[]
Thu Jul 30 13:02:48 +0000 2020,"RT @adex0057: Uneasy calm in NCS over office of Controller-General

@SaharaReporters @Gidi_Traffic #CorrectionalService https://t.co/POY6a5…",0,"[{""calm"":2},{""uneasy"":-2}]",,"[""uneasy""]"
Thu Jul 30 13:02:48 +0000 2020,"RT @NickOlsonNFL: Rob Brzezinski, right after the conclusion of the 2020 draft:

""To get the players that we got, and the number of players…",-2,"[{""rob"":-2}]",,"[""rob""]"
Thu Jul 30 13:02:48 +0000 2020,"RT @LegendRamCharan: Box office Legend 👌👌👌

#11YearsForIHMagadheera 
@AlwaysRamCharan https://t.co/D7qBPJzHnG",0,[],,[]
Thu Jul 30 13:02:48 +0000 2020,"RT @AlwayzRamCharan: Just 55K Needed For 400K

Speed Up Folks!! 🔁🔥

 #11YearsForIHMagadheera
@AlwaysRamCharan",0,[],,[]
Thu Jul 30 13:02:48 +0000 2020,"RT @LegendRamCharan: Box office Legend 👌👌👌

#11YearsForIHMagadheera 
@AlwaysRamCharan https://t.co/D7qBPJzHnG",0,[],,[]
Thu Jul 30 13:02:47 +0000 2020,"RT @DavePerrino: @mmpadellan @KathyNature 1/ Please do the following if possible.
1. Use ballot drop boxes. Many states have these in each…",0,"[{""drop"":-1},{""please"":1}]",,"[""drop""]"
Thu Jul 30 13:02:47 +0000 2020,"RT @nushera: Five people, including four employees from the office of KZN Premier @sziks have been arrested on allegations of fraud and cor…",-9,"[{""fraud"":-4},{""allegations"":-2},{""arrested"":-3}]",,"[""fraud"",""allegations"",""arrested""]"
Thu Jul 30 13:02:47 +0000 2020,Nor has he ever held a public office in a recognized religious community. But their transformed life convinced othe… https://t.co/ecGNH66zag,1,"[{""convinced"":1}]",,[]
Thu Jul 30 13:02:47 +0000 2020,RT @SrinivasRc143: A film telugu film #Magadheera which grossed 150cr+ at that time. Break and makes numerous records at the box office. Th…,0,[],,[]
Thu Jul 30 13:02:46 +0000 2020,Why is @realDonaldTrump still in office? What has happened to our government?! He is incompetent &amp; he will not chan… https://t.co/FASdX7Jf9B,-2,"[{""incompetent"":-2}]",,"[""incompetent""]"
Thu Jul 30 13:02:46 +0000 2020,RT @adex0057: There is need to call the attention of the FG that the man at the helms of affairs of Nigeria #CorrectionalService is not onl…,0,[],,[]
Thu Jul 30 13:02:46 +0000 2020,RT @PSPKFollowerDSP: #Magadheera was a game changer for Tollywood setting box office records domestically and internationally. This film wa…,0,[],,[]
Thu Jul 30 13:02:46 +0000 2020,"RT @OnlyRamCharan_: #Magadheera Box Office Records..!!!

* ONE &amp; ONLY Hero to score INDUSTRY HIT with his 2nd movie itself.. @AlwaysRamChar…",2,"[{""hero"":2}]",,[]
Thu Jul 30 13:02:46 +0000 2020,"RT @murray_nyc: @realDonaldTrump TRUMP CANNOT DELAY the ELECTION

A president doesn’t have the power to delay an entire election. This is a…",-2,"[{""delay"":-1},{""delay"":-1}]",,"[""delay"",""delay""]"
Thu Jul 30 13:02:46 +0000 2020,RT @allinwithchris: Chris Hayes: “The only way that the administration can get away with gutting the post office is if they try to do it sn…,0,[],,[]
Thu Jul 30 13:02:46 +0000 2020,"RT @ikasubabuCherry: BOX OFFICE EMPEROR 🔥💥🤘

#11YearsForIHMagadheera @AlwaysRamCharan https://t.co/w3wwmxAggi",0,[],,[]
Thu Jul 30 13:02:46 +0000 2020,"RT @LegendRamCharan: Box office Legend 👌👌👌

#11YearsForIHMagadheera 
@AlwaysRamCharan https://t.co/D7qBPJzHnG",0,[],,[]
Thu Jul 30 13:02:46 +0000 2020,RT @LegendRamCharan: A film telugu film #Magadheera which grossed 150cr+ at that time. Break and makes numerous records at the box office.…,0,[],,[]
Thu Jul 30 13:02:46 +0000 2020,RT @RcYuvaShakthi: Magadheera the film which changes the face of Telugu cinema in terms of box office strategies and as well as increase th…,1,"[{""increase"":1}]",,[]
Thu Jul 30 13:02:46 +0000 2020,"MAGADHEERA 2 years poster (730 Days) 🤩
Box office King For a reason 💥

@AlwaysRamCharan 

#11YearsForIHMagadheera https://t.co/sqyohu6Q6o",0,[],,[]
Thu Jul 30 13:02:46 +0000 2020,"RT @PeteButtigieg: The presidency is not only an administrative office, not only a policy office: it is a moral office.

During these times…",0,[],,[]
Thu Jul 30 13:02:45 +0000 2020,"RT @DreamboySiddu: #Magadheera Box Office Records..!!!

* ONE &amp; ONLY Hero to score INDUSTRY HIT with his 2nd movie itself.. @AlwaysRamChara…",2,"[{""hero"":2}]",,[]
